chr,stat,end,covtelo
Chr26,4675000,4700000,6
Chr26,4700000,4725000,7
Chr26,4725000,4750000,7
Chr26,4750000,4775000,5
Chr26,4775000,4800000,8
Chr26,4800000,4825000,8
Chr26,4825000,4850000,11
Chr26,4850000,4875000,6
Chr26,4875000,4900000,6
Chr26,4900000,4925000,8
Chr26,4925000,4950000,5
Chr26,4950000,4975000,10
Chr26,4975000,5000000,3
Chr26,5000000,5025000,3
Chr26,5025000,5050000,11
Chr26,5050000,5075000,8
Chr26,5075000,5100000,10
Chr26,5100000,5125000,8
Chr26,5125000,5150000,7
Chr26,5150000,5175000,10
Chr26,5175000,5200000,9
Chr26,5200000,5225000,8
Chr26,5225000,5250000,5
Chr26,5250000,5275000,6
Chr26,5275000,5300000,5
Chr26,5300000,5325000,9
Chr26,5325000,5350000,9
Chr26,5350000,5375000,7
Chr26,5375000,5400000,8
Chr26,5400000,5425000,6
Chr26,5425000,5450000,6
Chr26,5450000,5475000,5
Chr26,5475000,5500000,10
Chr26,5500000,5525000,7
Chr26,5525000,5550000,5
Chr26,5550000,5575000,8
Chr26,5575000,5600000,9
Chr26,5600000,5625000,9
Chr26,5625000,5650000,11
Chr26,5650000,5675000,12
Chr26,5675000,5700000,7
Chr26,5700000,5725000,8
Chr26,5725000,5750000,10
Chr26,5750000,5775000,4
Chr26,5775000,5800000,9
Chr26,5800000,5825000,8
Chr26,5825000,5850000,9
Chr26,5850000,5875000,5
Chr26,5875000,5900000,7
Chr26,5900000,5925000,5
Chr26,5925000,5950000,12
Chr26,5950000,5975000,6
Chr26,5975000,6000000,7
Chr26,6000000,6025000,8
Chr26,6025000,6050000,6
Chr26,6050000,6075000,3
Chr26,6075000,6100000,8
Chr26,6100000,6125000,14
Chr26,6125000,6150000,9
Chr26,6150000,6175000,5
Chr26,6175000,6200000,7
Chr26,6200000,6225000,7
Chr26,6225000,6250000,10
Chr26,6250000,6275000,9
Chr26,6275000,6300000,10
Chr26,6300000,6325000,10
Chr26,6325000,6350000,8
Chr26,6350000,6375000,6
Chr26,6375000,6400000,5
Chr26,6400000,6425000,9
Chr26,6425000,6450000,6
Chr26,6450000,6475000,7
Chr26,6475000,6500000,10
Chr26,6500000,6525000,3
Chr26,6525000,6550000,3
Chr26,6550000,6575000,5
Chr26,6575000,6600000,5
Chr26,6600000,6625000,6
Chr26,6625000,6650000,6
Chr26,6650000,6675000,10
Chr26,6675000,6700000,6
Chr26,6700000,6725000,6
Chr26,6725000,6750000,4
Chr26,6750000,6775000,8
Chr26,6775000,6800000,8
Chr26,6800000,6825000,8
Chr26,6825000,6850000,10
Chr26,6850000,6875000,8
Chr26,6875000,6900000,8
Chr26,6900000,6925000,5
Chr26,6925000,6950000,8
Chr26,6950000,6975000,5
Chr26,6975000,7000000,7
Chr26,7000000,7025000,7
Chr26,7025000,7050000,10
Chr26,7050000,7075000,11
Chr26,7075000,7100000,8
Chr26,7100000,7125000,8
Chr26,7125000,7150000,6
Chr26,7150000,7175000,7
Chr26,7175000,7200000,4
Chr26,7200000,7225000,10
Chr26,7225000,7250000,7
Chr26,7250000,7275000,5
Chr26,7275000,7300000,11
Chr26,7300000,7325000,7
Chr26,7325000,7350000,6
Chr26,7350000,7375000,7
Chr26,7375000,7400000,8
Chr26,7400000,7425000,8
Chr26,7425000,7450000,7
Chr26,7450000,7475000,4
Chr26,7475000,7500000,8
Chr26,7500000,7525000,7
Chr26,7525000,7550000,5
Chr26,7550000,7575000,6
Chr26,7575000,7600000,7
Chr26,7600000,7625000,5
Chr26,7625000,7650000,6
Chr26,7650000,7675000,7
Chr26,7675000,7700000,7
Chr26,7700000,7725000,8
Chr26,7725000,7750000,8
Chr26,7750000,7775000,6
Chr26,7775000,7800000,10
Chr26,7800000,7825000,7
Chr26,7825000,7850000,6
Chr26,7850000,7875000,7
Chr26,7875000,7900000,5
Chr26,7900000,7925000,12
Chr26,7925000,7950000,10
Chr26,7950000,7975000,9
Chr26,7975000,8000000,9
Chr26,8000000,8025000,7
Chr26,8025000,8050000,4
Chr26,8050000,8075000,10
Chr26,8075000,8100000,5
Chr26,8100000,8125000,6
Chr26,8125000,8150000,4
Chr26,8150000,8175000,12
Chr26,8175000,8200000,8
Chr26,8200000,8225000,6
Chr26,8225000,8250000,5
Chr26,8250000,8275000,7
Chr26,8275000,8300000,10
Chr26,8300000,8325000,10
Chr26,8325000,8350000,9
Chr26,8350000,8375000,6
Chr26,8375000,8400000,3
Chr26,8400000,8425000,5
Chr26,8425000,8450000,10
Chr26,8450000,8475000,10
Chr26,8475000,8500000,9
Chr26,8500000,8525000,12
Chr26,8525000,8550000,11
Chr26,8550000,8575000,7
Chr26,8575000,8600000,8
Chr26,8600000,8625000,11
Chr26,8625000,8650000,10
Chr26,8650000,8675000,8
Chr26,8675000,8700000,8
Chr26,8700000,8725000,5
Chr26,8725000,8750000,10
Chr26,8750000,8775000,6
Chr26,8775000,8800000,5
Chr26,8800000,8825000,6
Chr26,8825000,8850000,8
Chr26,8850000,8875000,11
Chr26,8875000,8900000,8
Chr26,8900000,8925000,5
Chr26,8925000,8950000,7
Chr26,8950000,8975000,10
Chr26,8975000,9000000,13
Chr26,9000000,9025000,8
Chr26,9025000,9050000,6
Chr26,9050000,9075000,5
Chr26,9075000,9100000,6
Chr26,9100000,9125000,7
Chr26,9125000,9150000,8
Chr26,9150000,9175000,10
Chr26,9175000,9200000,11
Chr26,9200000,9225000,10
Chr26,9225000,9250000,8
Chr26,9250000,9275000,6
Chr26,9275000,9300000,10
Chr26,9300000,9325000,4
Chr26,9325000,9350000,6
Chr26,9350000,9375000,8
Chr26,9375000,9400000,11
Chr26,9400000,9425000,8
Chr26,9425000,9450000,6
Chr26,9450000,9475000,7
Chr26,9475000,9500000,13
Chr26,9500000,9525000,3
Chr26,9525000,9550000,5
Chr26,9550000,9575000,8
Chr26,9575000,9600000,10
Chr26,9600000,9625000,4
Chr26,9625000,9650000,8
Chr26,9650000,9675000,7
Chr26,9675000,9700000,6
Chr26,9700000,9725000,8
Chr26,9725000,9750000,8
Chr26,9750000,9775000,11
Chr26,9775000,9800000,8
Chr26,9800000,9825000,6
Chr26,9825000,9850000,9
Chr26,9850000,9875000,8
Chr26,9875000,9900000,5
Chr26,9900000,9925000,13
Chr26,9925000,9950000,11
Chr26,9950000,9975000,10
Chr26,9975000,10000000,5
Chr26,10000000,10025000,4
Chr26,10025000,10050000,5
Chr26,10050000,10075000,10
Chr26,10075000,10100000,6
Chr26,10100000,10125000,10
Chr26,10125000,10150000,7
Chr26,10150000,10175000,7
Chr26,10175000,10200000,8
Chr26,10200000,10225000,5
Chr26,10225000,10250000,8
Chr26,10250000,10275000,9
Chr26,10275000,10300000,7
Chr26,10300000,10325000,7
Chr26,10325000,10350000,6
Chr26,10350000,10375000,8
Chr26,10375000,10400000,6
Chr26,10400000,10425000,5
Chr26,10425000,10450000,5
Chr26,10450000,10475000,8
Chr26,10475000,10500000,8
Chr26,10500000,10525000,7
Chr26,10525000,10550000,6
Chr26,10550000,10575000,7
Chr26,10575000,10600000,7
Chr26,10600000,10625000,10
Chr26,10625000,10650000,5
Chr26,10650000,10675000,8
Chr26,10675000,10700000,8
Chr26,10700000,10725000,8
Chr26,10725000,10750000,8
Chr26,10750000,10775000,6
Chr26,10775000,10800000,5
Chr26,10800000,10825000,8
Chr26,10825000,10850000,8
Chr26,10850000,10875000,8
Chr26,10875000,10900000,8
Chr26,10900000,10925000,7
Chr26,10925000,10950000,8
Chr26,10950000,10975000,7
Chr26,10975000,11000000,4
Chr26,11000000,11025000,5
Chr26,11025000,11050000,7
Chr26,11050000,11075000,4
Chr26,11075000,11100000,3
Chr26,11100000,11125000,6
Chr26,11125000,11150000,2
Chr26,11150000,11175000,8
Chr26,11175000,11200000,5
Chr26,11200000,11225000,6
Chr26,11225000,11250000,8
Chr26,11250000,11275000,6
Chr26,11275000,11300000,9
Chr26,11300000,11325000,5
Chr26,11325000,11350000,6
Chr26,11350000,11375000,7
Chr26,11375000,11400000,9
Chr26,11400000,11425000,7
Chr26,11425000,11450000,5
Chr26,11450000,11475000,4
Chr26,11475000,11500000,6
Chr26,11500000,11525000,6
Chr26,11525000,11550000,8
Chr26,11550000,11575000,6
Chr26,11575000,11600000,7
Chr26,11600000,11625000,11
Chr26,11625000,11650000,6
Chr26,11650000,11675000,9
Chr26,11675000,11700000,10
Chr26,11700000,11725000,6
Chr26,11725000,11750000,5
Chr26,11750000,11775000,10
Chr26,11775000,11800000,6
Chr26,11800000,11825000,8
Chr26,11825000,11850000,3
Chr26,11850000,11875000,10
Chr26,11875000,11900000,10
Chr26,11900000,11925000,11
Chr26,11925000,11950000,10
Chr26,11950000,11975000,8
Chr26,11975000,12000000,9
Chr26,12000000,12025000,7
Chr26,12025000,12050000,5
Chr26,12050000,12075000,4
Chr26,12075000,12100000,1
Chr26,12100000,12125000,5
Chr26,12125000,12150000,0
Chr26,12150000,12175000,1
Chr26,12175000,12200000,0
Chr26,12200000,12225000,0
Chr26,12225000,12250000,0
Chr26,12250000,12275000,0
Chr26,12275000,12300000,0
Chr26,12300000,12325000,0
Chr26,12325000,12350000,0
Chr26,12350000,12375000,0
Chr26,12375000,12400000,8
Chr26,12400000,12425000,2
Chr26,12425000,12450000,0
Chr26,12450000,12475000,6
Chr26,12475000,12500000,5
Chr26,12500000,12525000,7
Chr26,12525000,12550000,5
Chr26,12550000,12575000,5
Chr26,12575000,12600000,11
Chr26,12600000,12625000,9
Chr26,12625000,12650000,8
Chr26,12650000,12675000,12
Chr26,12675000,12700000,7
Chr26,12700000,12725000,8
Chr26,12725000,12750000,5
Chr26,12750000,12775000,5
Chr26,12775000,12800000,3
Chr26,12800000,12825000,4
Chr26,12825000,12850000,8
Chr26,12850000,12875000,8
Chr26,12875000,12900000,9
Chr26,12900000,12925000,5
Chr26,12925000,12950000,7
Chr26,12950000,12975000,6
Chr26,12975000,13000000,8
Chr26,13000000,13025000,10
Chr26,13025000,13050000,9
Chr26,13050000,13075000,14
Chr26,13075000,13100000,6
Chr26,13100000,13125000,7
Chr26,13125000,13150000,9
Chr26,13150000,13175000,10
Chr26,13175000,13200000,10
Chr26,13200000,13225000,7
Chr26,13225000,13250000,9
Chr26,13250000,13275000,6
Chr26,13275000,13300000,9
Chr26,13300000,13325000,5
Chr26,13325000,13350000,6
Chr26,13350000,13375000,8
Chr26,13375000,13400000,5
Chr26,13400000,13425000,5
Chr26,13425000,13450000,8
Chr26,13450000,13475000,5
Chr26,13475000,13500000,10
Chr26,13500000,13525000,7
Chr26,13525000,13550000,10
Chr26,13550000,13575000,6
Chr26,13575000,13600000,9
Chr26,13600000,13625000,5
Chr26,13625000,13650000,4
Chr26,13650000,13675000,3
Chr26,13675000,13700000,5
Chr26,13700000,13725000,6
Chr26,13725000,13750000,10
Chr26,13750000,13775000,14
Chr26,13775000,13800000,8
Chr26,13800000,13825000,10
Chr26,13825000,13850000,6
Chr26,13850000,13875000,6
Chr26,13875000,13900000,5
Chr26,13900000,13925000,9
Chr26,13925000,13950000,7
Chr26,13950000,13975000,6
Chr26,13975000,14000000,6
Chr26,14000000,14025000,8
Chr26,14025000,14050000,8
Chr26,14050000,14075000,5
Chr26,14075000,14100000,5
Chr26,14100000,14125000,9
Chr26,14125000,14150000,9
Chr26,14150000,14175000,8
Chr26,14175000,14200000,8
Chr26,14200000,14225000,9
Chr26,14225000,14250000,6
Chr26,14250000,14275000,8
Chr26,14275000,14300000,7
Chr26,14300000,14325000,8
Chr26,14325000,14350000,8
Chr26,14350000,14375000,8
Chr26,14375000,14400000,7
Chr26,14400000,14425000,10
Chr26,14425000,14450000,8
Chr26,14450000,14475000,9
Chr26,14475000,14500000,6
Chr26,14500000,14525000,9
Chr26,14525000,14550000,11
Chr26,14550000,14575000,9
Chr26,14575000,14600000,8
Chr26,14600000,14625000,5
Chr26,14625000,14650000,10
Chr26,14650000,14675000,7
Chr26,14675000,14700000,5
Chr26,14700000,14725000,6
Chr26,14725000,14750000,6
Chr26,14750000,14775000,7
Chr26,14775000,14800000,5
Chr26,14800000,14825000,9
Chr26,14825000,14850000,6
Chr26,14850000,14875000,9
Chr26,14875000,14900000,10
Chr26,14900000,14925000,8
Chr26,14925000,14950000,7
Chr26,14950000,14975000,12
Chr26,14975000,15000000,9
Chr26,15000000,15025000,7
Chr26,15025000,15050000,5
Chr26,15050000,15075000,8
Chr26,15075000,15100000,6
Chr26,15100000,15125000,7
Chr26,15125000,15150000,3
Chr26,15150000,15175000,6
Chr26,15175000,15200000,4
Chr26,15200000,15225000,6
Chr26,15225000,15250000,8
Chr26,15250000,15275000,11
Chr26,15275000,15300000,10
Chr26,15300000,15325000,6
Chr26,15325000,15350000,9
Chr26,15350000,15375000,10
Chr26,15375000,15400000,7
Chr26,15400000,15425000,7
Chr26,15425000,15450000,4
Chr26,15450000,15475000,7
Chr26,15475000,15500000,9
Chr26,15500000,15525000,8
Chr26,15525000,15550000,8
Chr26,15550000,15575000,5
Chr26,15575000,15600000,3
Chr26,15600000,15625000,7
Chr26,15625000,15650000,6
Chr26,15650000,15675000,5
Chr26,15675000,15700000,6
Chr26,15700000,15725000,5
Chr26,15725000,15750000,4
Chr26,15750000,15775000,7
Chr26,15775000,15800000,7
Chr26,15800000,15825000,4
Chr26,15825000,15850000,6
Chr26,15850000,15875000,7
Chr26,15875000,15900000,7
Chr26,15900000,15925000,8
Chr26,15925000,15950000,6
Chr26,15950000,15975000,10
Chr26,15975000,16000000,8
Chr26,16000000,16025000,11
Chr26,16025000,16050000,10
Chr26,16050000,16075000,5
Chr26,16075000,16100000,9
Chr26,16100000,16125000,7
Chr26,16125000,16150000,5
Chr26,16150000,16175000,5
Chr26,16175000,16200000,5
Chr26,16200000,16225000,6
Chr26,16225000,16250000,9
Chr26,16250000,16275000,12
Chr26,16275000,16300000,9
Chr26,16300000,16325000,7
Chr26,16325000,16350000,7
Chr26,16350000,16375000,4
Chr26,16375000,16400000,7
Chr26,16400000,16425000,10
Chr26,16425000,16450000,6
Chr26,16450000,16475000,1
Chr26,16475000,16500000,8
Chr26,16500000,16525000,6
Chr26,16525000,16550000,4
Chr26,16550000,16575000,5
Chr26,16575000,16600000,6
Chr26,16600000,16625000,7
Chr26,16625000,16650000,3
Chr26,16650000,16675000,5
Chr26,16675000,16700000,4
Chr26,16700000,16725000,8
Chr26,16725000,16750000,6
Chr26,16750000,16775000,4
Chr26,16775000,16800000,6
Chr26,16800000,16825000,4
Chr26,16825000,16850000,9
Chr26,16850000,16875000,9
Chr26,16875000,16900000,7
Chr26,16900000,16925000,6
Chr26,16925000,16950000,7
Chr26,16950000,16975000,19
Chr26,16975000,17000000,4
Chr26,17000000,17025000,9
Chr26,17025000,17050000,9
Chr26,17050000,17075000,8
Chr26,17075000,17100000,8
Chr26,17100000,17125000,8
Chr26,17125000,17150000,6
Chr26,17150000,17175000,7
Chr26,17175000,17200000,10
Chr26,17200000,17225000,7
Chr26,17225000,17250000,7
Chr26,17250000,17275000,8
Chr26,17275000,17300000,9
Chr26,17300000,17325000,7
Chr26,17325000,17350000,11
Chr26,17350000,17375000,6
Chr26,17375000,17400000,9
Chr26,17400000,17425000,7
Chr26,17425000,17450000,11
Chr26,17450000,17475000,8
Chr26,17475000,17500000,6
Chr26,17500000,17525000,7
Chr26,17525000,17550000,10
Chr26,17550000,17575000,7
Chr26,17575000,17600000,7
Chr26,17600000,17625000,8
Chr26,17625000,17650000,10
Chr26,17650000,17675000,10
Chr26,17675000,17700000,6
Chr26,17700000,17725000,8
Chr26,17725000,17750000,5
Chr26,17750000,17775000,4
Chr26,17775000,17800000,7
Chr26,17800000,17825000,4
Chr26,17825000,17850000,5
Chr26,17850000,17875000,10
Chr26,17875000,17900000,14
Chr26,17900000,17925000,5
Chr26,17925000,17950000,7
Chr26,17950000,17975000,3
Chr26,17975000,18000000,9
Chr26,18000000,18025000,8
Chr26,18025000,18050000,9
Chr26,18050000,18075000,4
Chr26,18075000,18100000,7
Chr26,18100000,18125000,4
Chr26,18125000,18150000,6
Chr26,18150000,18175000,7
Chr26,18175000,18200000,6
Chr26,18200000,18225000,6
Chr26,18225000,18250000,8
Chr26,18250000,18275000,10
Chr26,18275000,18300000,13
Chr26,18300000,18325000,9
Chr26,18325000,18350000,6
Chr26,18350000,18375000,6
Chr26,18375000,18400000,8
Chr26,18400000,18425000,6
Chr26,18425000,18450000,11
Chr26,18450000,18475000,8
Chr26,18475000,18500000,7
Chr26,18500000,18525000,5
Chr26,18525000,18550000,8
Chr26,18550000,18575000,7
Chr26,18575000,18600000,6
Chr26,18600000,18625000,7
Chr26,18625000,18650000,6
Chr26,18650000,18675000,6
Chr26,18675000,18700000,3
Chr26,18700000,18725000,10
Chr26,18725000,18750000,7
Chr26,18750000,18775000,5
Chr26,18775000,18800000,6
Chr26,18800000,18825000,5
Chr26,18825000,18850000,2
Chr26,18850000,18875000,9
Chr26,18875000,18900000,5
Chr26,18900000,18925000,5
Chr26,18925000,18950000,21
Chr26,18950000,18975000,8
Chr26,18975000,19000000,14
Chr26,19000000,19025000,8
Chr26,19025000,19050000,8
Chr26,19050000,19075000,11
Chr26,19075000,19100000,5
Chr26,19100000,19125000,8
Chr26,19125000,19150000,4
Chr26,19150000,19175000,10
Chr26,19175000,19200000,7
Chr26,19200000,19225000,5
Chr26,19225000,19250000,9
Chr26,19250000,19275000,9
Chr26,19275000,19300000,4
Chr26,19300000,19325000,10
Chr26,19325000,19350000,8
Chr26,19350000,19375000,7
Chr26,19375000,19400000,5
Chr26,19400000,19425000,6
Chr26,19425000,19450000,10
Chr26,19450000,19475000,10
Chr26,19475000,19500000,9
Chr26,19500000,19525000,6
Chr26,19525000,19550000,4
Chr26,19550000,19575000,10
Chr26,19575000,19600000,7
Chr26,19600000,19625000,8
Chr26,19625000,19650000,6
Chr26,19650000,19675000,9
Chr26,19675000,19700000,7
Chr26,19700000,19725000,8
Chr26,19725000,19750000,6
Chr26,19750000,19775000,8
Chr26,19775000,19800000,5
Chr26,19800000,19825000,7
Chr26,19825000,19850000,12
Chr26,19850000,19875000,7
Chr26,19875000,19900000,9
Chr26,19900000,19925000,5
Chr26,19925000,19950000,9
Chr26,19950000,19975000,6
Chr26,19975000,20000000,9
Chr26,20000000,20025000,13
Chr26,20025000,20050000,6
Chr26,20050000,20075000,3
Chr26,20075000,20100000,12
Chr26,20100000,20125000,10
Chr26,20125000,20150000,8
Chr26,20150000,20175000,6
Chr26,20175000,20200000,5
Chr26,20200000,20225000,11
Chr26,20225000,20250000,6
Chr26,20250000,20275000,10
Chr26,20275000,20300000,8
Chr26,20300000,20325000,4
Chr26,20325000,20350000,11
Chr26,20350000,20375000,6
Chr26,20375000,20400000,9
Chr26,20400000,20425000,7
Chr26,20425000,20450000,10
Chr26,20450000,20475000,9
Chr26,20475000,20500000,11
Chr26,20500000,20525000,7
Chr26,20525000,20550000,9
Chr26,20550000,20575000,10
Chr26,20575000,20600000,4
Chr26,20600000,20625000,5
Chr26,20625000,20650000,3
Chr26,20650000,20675000,8
Chr26,20675000,20700000,10
Chr26,20700000,20725000,17
Chr26,20725000,20750000,10
Chr26,20750000,20775000,8
Chr26,20775000,20800000,7
Chr26,20800000,20825000,10
Chr26,20825000,20850000,11
Chr26,20850000,20875000,8
Chr26,20875000,20900000,7
Chr26,20900000,20925000,3
Chr26,20925000,20950000,11
Chr26,20950000,20975000,6
Chr26,20975000,21000000,8
Chr26,21000000,21025000,9
Chr26,21025000,21050000,4
Chr26,21050000,21075000,7
Chr26,21075000,21100000,10
Chr26,21100000,21125000,11
Chr26,21125000,21150000,6
Chr26,21150000,21175000,7
Chr26,21175000,21200000,6
Chr26,21200000,21225000,6
Chr26,21225000,21250000,7
Chr26,21250000,21275000,8
Chr26,21275000,21300000,7
Chr26,21300000,21325000,6
Chr26,21325000,21350000,15
Chr26,21350000,21375000,4
Chr26,21375000,21400000,6
Chr26,21400000,21425000,8
Chr26,21425000,21450000,11
Chr26,21450000,21475000,8
Chr26,21475000,21500000,9
Chr26,21500000,21525000,10
Chr26,21525000,21550000,10
Chr26,21550000,21575000,7
Chr26,21575000,21600000,22
Chr26,21600000,21625000,23
Chr26,21625000,21650000,24
Chr26,21650000,21675000,14
Chr26,21675000,21700000,7
Chr26,21700000,21725000,10
Chr26,21725000,21750000,8
Chr26,21750000,21775000,11
Chr26,21775000,21800000,14
Chr26,21800000,21825000,4
Chr26,21825000,21850000,7
Chr26,21850000,21875000,7
Chr26,21875000,21900000,9
Chr26,21900000,21925000,8
Chr26,21925000,21950000,8
Chr26,21950000,21975000,5
Chr26,21975000,22000000,8
Chr26,22000000,22025000,4
Chr26,22025000,22050000,7
Chr26,22050000,22075000,4
Chr26,22075000,22100000,5
Chr26,22100000,22125000,10
Chr26,22125000,22150000,10
Chr26,22150000,22175000,3
Chr26,22175000,22200000,9
Chr26,22200000,22225000,7
Chr26,22225000,22250000,9
Chr26,22250000,22275000,8
Chr26,22275000,22300000,5
Chr26,22300000,22325000,9
Chr26,22325000,22350000,7
Chr26,22350000,22375000,7
Chr26,22375000,22400000,5
Chr26,22400000,22425000,6
Chr26,22425000,22450000,8
Chr26,22450000,22475000,3
Chr26,22475000,22500000,4
Chr26,22500000,22525000,8
Chr26,22525000,22550000,10
Chr26,22550000,22575000,3
Chr26,22575000,22600000,4
Chr26,22600000,22625000,7
Chr26,22625000,22650000,14
Chr26,22650000,22675000,5
Chr26,22675000,22700000,9
Chr26,22700000,22725000,6
Chr26,22725000,22750000,7
Chr26,22750000,22775000,5
Chr26,22775000,22800000,5
Chr26,22800000,22825000,7
Chr26,22825000,22850000,2
Chr26,22850000,22875000,7
Chr26,22875000,22900000,10
Chr26,22900000,22925000,9
Chr26,22925000,22950000,9
Chr26,22950000,22975000,8
Chr26,22975000,23000000,4
Chr26,23000000,23025000,7
Chr26,23025000,23050000,5
Chr26,23050000,23075000,8
Chr26,23075000,23100000,7
Chr26,23100000,23125000,7
Chr26,23125000,23150000,8
Chr26,23150000,23175000,9
Chr26,23175000,23200000,5
Chr26,23200000,23225000,6
Chr26,23225000,23250000,6
Chr26,23250000,23275000,6
Chr26,23275000,23300000,12
Chr26,23300000,23325000,5
Chr26,23325000,23350000,9
Chr26,23350000,23375000,9
Chr26,23375000,23400000,11
Chr26,23400000,23425000,8
Chr26,23425000,23450000,7
Chr26,23450000,23475000,9
Chr26,23475000,23500000,6
Chr26,23500000,23525000,7
Chr26,23525000,23550000,8
Chr26,23550000,23575000,4
Chr26,23575000,23600000,4
Chr26,23600000,23625000,5
Chr26,23625000,23650000,8
Chr26,23650000,23675000,4
Chr26,23675000,23700000,13
Chr26,23700000,23725000,7
Chr26,23725000,23750000,7
Chr26,23750000,23775000,9
Chr26,23775000,23800000,9
Chr26,23800000,23825000,4
Chr26,23825000,23850000,7
Chr26,23850000,23875000,6
Chr26,23875000,23900000,5
Chr26,23900000,23925000,2
Chr26,23925000,23950000,8
Chr26,23950000,23975000,6
Chr26,23975000,24000000,8
Chr26,24000000,24025000,7
Chr26,24025000,24050000,4
Chr26,24050000,24075000,4
Chr26,24075000,24100000,12
Chr26,24100000,24125000,9
Chr26,24125000,24150000,5
Chr26,24150000,24175000,7
Chr26,24175000,24200000,8
Chr26,24200000,24225000,9
Chr26,24225000,24250000,2
Chr26,24250000,24275000,11
Chr26,24275000,24300000,7
Chr26,24300000,24325000,10
Chr26,24325000,24350000,10
Chr26,24350000,24375000,6
Chr26,24375000,24400000,12
Chr26,24400000,24425000,8
Chr26,24425000,24450000,11
Chr26,24450000,24475000,8
Chr26,24475000,24500000,8
Chr26,24500000,24525000,10
Chr26,24525000,24550000,10
Chr26,24550000,24575000,4
Chr26,24575000,24600000,10
Chr26,24600000,24625000,6
Chr26,24625000,24650000,37
Chr26,24650000,24675000,16
Chr26,24675000,24700000,6
Chr26,24700000,24725000,7
Chr26,24725000,24750000,7
Chr26,24750000,24775000,6
Chr26,24775000,24800000,9
Chr26,24800000,24825000,8
Chr26,24825000,24850000,5
Chr26,24850000,24875000,13
Chr26,24875000,24900000,4
Chr26,24900000,24925000,5
Chr26,24925000,24950000,2
Chr26,24950000,24975000,4
Chr26,24975000,25000000,7
Chr26,25000000,25025000,13
Chr26,25025000,25050000,10
Chr26,25050000,25075000,9
Chr26,25075000,25100000,4
Chr26,25100000,25125000,10
Chr26,25125000,25150000,5
Chr26,25150000,25175000,10
Chr26,25175000,25200000,12
Chr26,25200000,25225000,5
Chr26,25225000,25250000,14
Chr26,25250000,25275000,8
Chr26,25275000,25300000,12
Chr26,25300000,25325000,19
Chr26,25325000,25350000,9
Chr26,25350000,25375000,8
Chr26,25375000,25400000,7
Chr26,25400000,25425000,61
Chr26,25425000,25450000,118
Chr26,25450000,25461494,1067
Chr27,0,25000,5
Chr27,25000,50000,5
Chr27,50000,75000,5
Chr27,75000,100000,4
Chr27,100000,125000,6
Chr27,125000,150000,6
Chr27,150000,175000,6
Chr27,175000,200000,5
Chr27,200000,225000,6
Chr27,225000,250000,4
Chr27,250000,275000,0
Chr27,275000,300000,0
Chr27,300000,325000,0
Chr27,325000,350000,3
Chr27,350000,375000,3
Chr27,375000,400000,0
Chr27,400000,425000,0
Chr27,425000,450000,3
Chr27,450000,475000,4
Chr27,475000,500000,6
Chr27,500000,525000,3
Chr27,525000,550000,4
Chr27,550000,575000,6
Chr27,575000,600000,5
Chr27,600000,625000,5
Chr27,625000,650000,4
Chr27,650000,675000,5
Chr27,675000,700000,5
Chr27,700000,725000,5
Chr27,725000,750000,5
Chr27,750000,775000,6
Chr27,775000,800000,7
Chr27,800000,825000,8
Chr27,825000,850000,9
Chr27,850000,875000,5
Chr27,875000,900000,9
Chr27,900000,925000,6
Chr27,925000,950000,9
Chr27,950000,975000,6
Chr27,975000,1000000,9
Chr27,1000000,1025000,5
Chr27,1025000,1050000,6
Chr27,1050000,1075000,8
Chr27,1075000,1100000,10
Chr27,1100000,1125000,5
Chr27,1125000,1150000,7
Chr27,1150000,1175000,12
Chr27,1175000,1200000,5
Chr27,1200000,1225000,7
Chr27,1225000,1250000,5
Chr27,1250000,1275000,3
Chr27,1275000,1300000,5
Chr27,1300000,1325000,12
Chr27,1325000,1350000,4
Chr27,1350000,1375000,5
Chr27,1375000,1400000,7
Chr27,1400000,1425000,7
Chr27,1425000,1450000,4
Chr27,1450000,1475000,7
Chr27,1475000,1500000,8
Chr27,1500000,1525000,6
Chr27,1525000,1550000,11
Chr27,1550000,1575000,6
Chr27,1575000,1600000,5
Chr27,1600000,1625000,6
Chr27,1625000,1650000,8
Chr27,1650000,1675000,5
Chr27,1675000,1700000,8
Chr27,1700000,1725000,4
Chr27,1725000,1750000,7
Chr27,1750000,1775000,5
Chr27,1775000,1800000,8
Chr27,1800000,1825000,5
Chr27,1825000,1850000,7
Chr27,1850000,1875000,9
Chr27,1875000,1900000,9
Chr27,1900000,1925000,7
Chr27,1925000,1950000,7
Chr27,1950000,1975000,6
Chr27,1975000,2000000,4
Chr27,2000000,2025000,7
Chr27,2025000,2050000,9
Chr27,2050000,2075000,7
Chr27,2075000,2100000,6
Chr27,2100000,2125000,7
Chr27,2125000,2150000,8
Chr27,2150000,2175000,7
Chr27,2175000,2200000,10
Chr27,2200000,2225000,4
Chr27,2225000,2250000,7
Chr27,2250000,2275000,8
Chr27,2275000,2300000,4
Chr27,2300000,2325000,8
Chr27,2325000,2350000,9
Chr27,2350000,2375000,9
Chr27,2375000,2400000,12
Chr27,2400000,2425000,6
Chr27,2425000,2450000,7
Chr27,2450000,2475000,7
Chr27,2475000,2500000,5
Chr27,2500000,2525000,6
Chr27,2525000,2550000,7
Chr27,2550000,2575000,7
Chr27,2575000,2600000,7
Chr27,2600000,2625000,8
