chr,start,end,covilm
Chr26,12000000,12025000,27.3666
Chr26,12025000,12050000,24.4283
Chr26,12050000,12075000,24.9573
Chr26,12075000,12100000,12.4303
Chr26,12100000,12125000,45.0073
Chr26,12125000,12150000,34.9105
Chr26,12150000,12175000,19.3469
Chr26,12175000,12200000,22.3496
Chr26,12200000,12225000,35.017
Chr26,12225000,12250000,26.4103
Chr26,12250000,12275000,19.492
Chr26,12275000,12300000,23.9591
Chr26,12300000,12325000,22.1255
Chr26,12325000,12350000,27.3472
Chr26,12350000,12375000,24.9492
Chr26,12375000,12400000,31.4788
Chr26,12400000,12425000,30.3677
Chr26,12425000,12450000,72.5319
Chr26,12450000,12475000,40.05
Chr26,12475000,12500000,26.4216
Chr26,12500000,12525000,27.0037
Chr26,12525000,12550000,27.0779
Chr26,12550000,12575000,25.9845
Chr26,12575000,12600000,27.7359
Chr26,12600000,12625000,24.009
Chr26,12625000,12650000,26.4941
Chr26,12650000,12675000,26.4087
Chr26,12675000,12700000,26.8263
Chr26,12700000,12725000,26.0958
Chr26,12725000,12750000,24.8331
Chr26,12750000,12775000,27.0344
Chr26,12775000,12800000,26.2087
Chr26,12800000,12825000,26.3732
Chr26,12825000,12850000,26.5264
Chr26,12850000,12875000,25.3685
Chr26,12875000,12900000,26.8715
Chr26,12900000,12925000,28.5277
Chr26,12925000,12950000,26.0555
Chr26,12950000,12975000,26.5199
Chr26,12975000,13000000,24.4461
Chr26,13000000,13025000,27.1521
Chr26,13025000,13050000,17.3424
Chr26,13050000,13075000,29.0599
Chr26,13075000,13100000,27.1666
Chr26,13100000,13125000,23.8075
Chr26,13125000,13150000,26.6715
Chr26,13150000,13175000,27.9729
Chr26,13175000,13200000,28.0536
Chr26,13200000,13225000,26.5038
Chr26,13225000,13250000,28.0068
Chr26,13250000,13275000,25.6523
Chr26,13275000,13300000,26.7247
Chr26,13300000,13325000,27.2988
Chr26,13325000,13350000,26.678
Chr26,13350000,13375000,27.9504
Chr26,13375000,13400000,27.1569
Chr26,13400000,13425000,27.2134
Chr26,13425000,13450000,28.8341
Chr26,13450000,13475000,26.2813
Chr26,13475000,13500000,25.604
Chr26,13500000,13525000,27.6488
Chr26,13525000,13550000,21.5675
Chr26,13550000,13575000,25.4588
Chr26,13575000,13600000,28.2213
Chr26,13600000,13625000,28.3084
Chr26,13625000,13650000,28.3148
Chr26,13650000,13675000,27.5246
Chr26,13675000,13700000,26.8634
Chr26,13700000,13725000,27.1392
Chr26,13725000,13750000,27.4617
Chr26,13750000,13775000,27.186
Chr26,13775000,13800000,28.0826
Chr26,13800000,13825000,26.807
Chr26,13825000,13850000,28.3584
Chr26,13850000,13875000,26.5603
Chr26,13875000,13900000,29.9049
Chr26,13900000,13925000,27.5762
Chr26,13925000,13950000,26.9844
Chr26,13950000,13975000,27.4004
Chr26,13975000,14000000,25.6943
Chr26,14000000,14025000,26.0265
Chr26,14025000,14050000,26.3425
Chr26,14050000,14075000,26.2232
Chr26,14075000,14100000,28.039
Chr26,14100000,14125000,28.1971
Chr26,14125000,14150000,25.5717
Chr26,14150000,14175000,24.4735
Chr26,14175000,14200000,27.2489
Chr26,14200000,14225000,27.0763
Chr26,14225000,14250000,27.1489
Chr26,14250000,14275000,26.3909
Chr26,14275000,14300000,26.6731
Chr26,14300000,14325000,25.8217
Chr26,14325000,14350000,26.6925
Chr26,14350000,14375000,26.3667
Chr26,14375000,14400000,27.8713
Chr26,14400000,14425000,26.4619
Chr26,14425000,14450000,25.7523
Chr26,14450000,14475000,26.299
Chr26,14475000,14500000,26.6473
Chr26,14500000,14525000,24.1348
Chr26,14525000,14550000,25.2879
Chr26,14550000,14575000,25.6878
Chr26,14575000,14600000,27.3198
Chr26,14600000,14625000,26.957
Chr26,14625000,14650000,28.389
Chr26,14650000,14675000,27.1956
Chr26,14675000,14700000,24.3461
Chr26,14700000,14725000,26.7006
Chr26,14725000,14750000,27.1924
Chr26,14750000,14775000,24.4364
Chr26,14775000,14800000,26.1232
Chr26,14800000,14825000,28.5761
Chr26,14825000,14850000,27.1247
Chr26,14850000,14875000,29.1002
Chr26,14875000,14900000,25.8846
Chr26,14900000,14925000,28.339
Chr26,14925000,14950000,29.6662
Chr26,14950000,14975000,27.3585
Chr26,14975000,15000000,27.5601
Chr26,15000000,15025000,28.439
Chr26,15025000,15050000,29.4743
Chr26,15050000,15075000,27.7955
Chr26,15075000,15100000,25.7781
Chr26,15100000,15125000,27.5875
Chr26,15125000,15150000,28.4632
Chr26,15150000,15175000,21.7191
Chr26,15175000,15200000,24.4509
Chr26,15200000,15225000,28.8776
Chr26,15225000,15250000,26.3216
Chr26,15250000,15275000,27.5972
Chr26,15275000,15300000,27.2956
Chr26,15300000,15325000,26.2861
Chr26,15325000,15350000,27.702
Chr26,15350000,15375000,27.9939
Chr26,15375000,15400000,28.6228
Chr26,15400000,15425000,26.2668
Chr26,15425000,15450000,30.1371
Chr26,15450000,15475000,26.7925
Chr26,15475000,15500000,26.9344
Chr26,15500000,15525000,26.0668
Chr26,15525000,15550000,24.9137
Chr26,15550000,15575000,28.1277
Chr26,15575000,15600000,26.4458
Chr26,15600000,15625000,27.781
Chr26,15625000,15650000,24.1639
Chr26,15650000,15675000,22.24
Chr26,15675000,15700000,26.5264
Chr26,15700000,15725000,27.7891
Chr26,15725000,15750000,25.7346
Chr26,15750000,15775000,27.4795
Chr26,15775000,15800000,26.3345
Chr26,15800000,15825000,28.3116
Chr26,15825000,15850000,26.5748
Chr26,15850000,15875000,25.7378
Chr26,15875000,15900000,26.4667
Chr26,15900000,15925000,26.4941
Chr26,15925000,15950000,26.4038
Chr26,15950000,15975000,27.0957
Chr26,15975000,16000000,27.6875
Chr26,16000000,16025000,28.5164
Chr26,16025000,16050000,26.0603
Chr26,16050000,16075000,29.1985
Chr26,16075000,16100000,27.2182
Chr26,16100000,16125000,27.4279
Chr26,16125000,16150000,30.45
Chr26,16150000,16175000,28.6228
Chr26,16175000,16200000,28.5632
Chr26,16200000,16225000,28.3809
Chr26,16225000,16250000,26.5457
Chr26,16250000,16275000,28.5793
Chr26,16275000,16300000,27.6843
Chr26,16300000,16325000,26.6344
Chr26,16325000,16350000,27.3827
Chr26,16350000,16375000,26.1168
Chr26,16375000,16400000,27.2714
Chr26,16400000,16425000,29.6694
Chr26,16425000,16450000,24.6315
Chr26,16450000,16475000,22.24
Chr26,16475000,16500000,18.9921
Chr26,16500000,16525000,21.1869
Chr26,16525000,16550000,20.3612
Chr26,16550000,16575000,20.4145
Chr26,16575000,16600000,19.9678
Chr26,16600000,16625000,19.213
Chr26,16625000,16650000,18.5164
Chr26,16650000,16675000,20.966
Chr26,16675000,16700000,20.9112
Chr26,16700000,16725000,17.5117
Chr26,16725000,16750000,20.0532
Chr26,16750000,16775000,20.2967
Chr26,16775000,16800000,27.731
Chr26,16800000,16825000,28.6099
Chr26,16825000,16850000,26.4216
Chr26,16850000,16875000,27.165
Chr26,16875000,16900000,28.268
Chr26,16900000,16925000,29.8275
Chr26,16925000,16950000,26.9763
Chr26,16950000,16975000,26.7586
Chr26,16975000,17000000,26.5006
Chr26,17000000,17025000,28.2326
Chr26,17025000,17050000,29.7936
Chr26,17050000,17075000,29.1905
Chr26,17075000,17100000,26.5312
Chr26,17100000,17125000,27.2376
Chr26,17125000,17150000,28.3503
Chr26,17150000,17175000,26.1845
Chr26,17175000,17200000,28.8567
Chr26,17200000,17225000,26.6344
Chr26,17225000,17250000,26.7699
Chr26,17250000,17275000,21.6723
Chr26,17275000,17300000,27.7149
Chr26,17300000,17325000,26.7796
Chr26,17325000,17350000,27.6698
Chr26,17350000,17375000,26.2474
Chr26,17375000,17400000,26.5312
Chr26,17400000,17425000,28.2342
Chr26,17425000,17450000,24.788
Chr26,17450000,17475000,25.1831
Chr26,17475000,17500000,24.6138
Chr26,17500000,17525000,27.6939
Chr26,17525000,17550000,26.4748
Chr26,17550000,17575000,26.9537
Chr26,17575000,17600000,26.9376
Chr26,17600000,17625000,26.1829
Chr26,17625000,17650000,25.1153
Chr26,17650000,17675000,27.7036
Chr26,17675000,17700000,28.7131
Chr26,17700000,17725000,27.3343
Chr26,17725000,17750000,26.5635
Chr26,17750000,17775000,26.4909
Chr26,17775000,17800000,26.6909
Chr26,17800000,17825000,25.6362
Chr26,17825000,17850000,27.1327
Chr26,17850000,17875000,26.1265
Chr26,17875000,17900000,27.0134
Chr26,17900000,17925000,26.0958
Chr26,17925000,17950000,26.986
Chr26,17950000,17975000,27.215
Chr26,17975000,18000000,25.8958
Chr26,18000000,18025000,25.7443
Chr26,18025000,18050000,28.1971
Chr26,18050000,18075000,28.5293
Chr26,18075000,18100000,28.2793
Chr26,18100000,18125000,27.7488
Chr26,18125000,18150000,29.0889
Chr26,18150000,18175000,27.7891
Chr26,18175000,18200000,28.468
Chr26,18200000,18225000,25.8717
Chr26,18225000,18250000,29.0034
Chr26,18250000,18275000,27.4359
Chr26,18275000,18300000,29.0034
Chr26,18300000,18325000,28.568
Chr26,18325000,18350000,27.2763
Chr26,18350000,18375000,26.3232
Chr26,18375000,18400000,26.8844
Chr26,18400000,18425000,25.8668
Chr26,18425000,18450000,26.0539
Chr26,18450000,18475000,26.7328
Chr26,18475000,18500000,25.7136
Chr26,18500000,18525000,27.9713
Chr26,18525000,18550000,25.2169
Chr26,18550000,18575000,25.3314
Chr26,18575000,18600000,25.6749
Chr26,18600000,18625000,25.3072
Chr26,18625000,18650000,26.07
Chr26,18650000,18675000,26.0055
Chr26,18675000,18700000,25.6298
Chr26,18700000,18725000,28.3987
Chr26,18725000,18750000,28.6631
Chr26,18750000,18775000,24.9073
Chr26,18775000,18800000,24.3364
Chr26,18800000,18825000,25.104
Chr26,18825000,18850000,29.7291
Chr26,18850000,18875000,28.5083
Chr26,18875000,18900000,28.2535
Chr26,18900000,18925000,26.6393
Chr26,18925000,18950000,27.3246
Chr26,18950000,18975000,25.9523
Chr26,18975000,19000000,27.9745
Chr26,19000000,19025000,27.1602
Chr26,19025000,19050000,26.8134
Chr26,19050000,19075000,27.4166
Chr26,19075000,19100000,27.5166
Chr26,19100000,19125000,27.4649
Chr26,19125000,19150000,26.7667
Chr26,19150000,19175000,26.7312
Chr26,19175000,19200000,27.8504
Chr26,19200000,19225000,28.6793
Chr26,19225000,19250000,27.3053
Chr26,19250000,19275000,26.3861
Chr26,19275000,19300000,24.617
Chr26,19300000,19325000,26.2571
Chr26,19325000,19350000,26.1861
Chr26,19350000,19375000,26.449
Chr26,19375000,19400000,27.9375
Chr26,19400000,19425000,26.7344
Chr26,19425000,19450000,27.8004
Chr26,19450000,19475000,27.2795
Chr26,19475000,19500000,26.5812
Chr26,19500000,19525000,26.6731
Chr26,19525000,19550000,26.7651
Chr26,19550000,19575000,28.2406
Chr26,19575000,19600000,26.4103
Chr26,19600000,19625000,26.6893
Chr26,19625000,19650000,27.9939
Chr26,19650000,19675000,25.2411
Chr26,19675000,19700000,29.6452
Chr26,19700000,19725000,25.8797
Chr26,19725000,19750000,28.5906
Chr26,19750000,19775000,27.7423
Chr26,19775000,19800000,26.9924
Chr26,19800000,19825000,25.3298
Chr26,19825000,19850000,26.4135
Chr26,19850000,19875000,27.4843
Chr26,19875000,19900000,27.0231
Chr26,19900000,19925000,25.8378
Chr26,19925000,19950000,27.8633
Chr26,19950000,19975000,27.5746
Chr26,19975000,20000000,25.3056
Chr26,20000000,20025000,23.6978
Chr26,20025000,20050000,24.8363
Chr26,20050000,20075000,28.3535
Chr26,20075000,20100000,25.7588
Chr26,20100000,20125000,25.6104
Chr26,20125000,20150000,24.1623
Chr26,20150000,20175000,25.0411
Chr26,20175000,20200000,26.7683
Chr26,20200000,20225000,26.1458
Chr26,20225000,20250000,25.9136
Chr26,20250000,20275000,25.8668
Chr26,20275000,20300000,25.9845
Chr26,20300000,20325000,24.8073
Chr26,20325000,20350000,25.8846
Chr26,20350000,20375000,27.6262
Chr26,20375000,20400000,25.7394
Chr26,20400000,20425000,26.8618
Chr26,20425000,20450000,22.9399
Chr26,20450000,20475000,25.2701
Chr26,20475000,20500000,24.5509
Chr26,20500000,20525000,22.9173
Chr26,20525000,20550000,24.417
Chr26,20550000,20575000,22.698
Chr26,20575000,20600000,24.5702
Chr26,20600000,20625000,26.3022
Chr26,20625000,20650000,23.4849
Chr26,20650000,20675000,22.6609
Chr26,20675000,20700000,23.2318
Chr26,20700000,20725000,24.6348
Chr26,20725000,20750000,23.9365
Chr26,20750000,20775000,25.4056
Chr26,20775000,20800000,28.5938
Chr26,20800000,20825000,24.9202
Chr26,20825000,20850000,25.1879
Chr26,20850000,20875000,24.6331
Chr26,20875000,20900000,27.2247
Chr26,20900000,20925000,26.599
Chr26,20925000,20950000,24.7025
Chr26,20950000,20975000,25.4137
Chr26,20975000,21000000,27.6165
Chr26,21000000,21025000,25.0234
Chr26,21025000,21050000,24.8815
Chr26,21050000,21075000,26.02
Chr26,21075000,21100000,25.6636
Chr26,21100000,21125000,25.6217
Chr26,21125000,21150000,24.4299
Chr26,21150000,21175000,26.3571
Chr26,21175000,21200000,24.6557
Chr26,21200000,21225000,24.6847
Chr26,21225000,21250000,29.4227
Chr26,21250000,21275000,27.7794
Chr26,21275000,21300000,26.2006
Chr26,21300000,21325000,24.4477
Chr26,21325000,21350000,26.6957
Chr26,21350000,21375000,25.2008
Chr26,21375000,21400000,27.6859
Chr26,21400000,21425000,26.8021
Chr26,21425000,21450000,29.3179
Chr26,21450000,21475000,24.8944
Chr26,21475000,21500000,25.2185
Chr26,21500000,21525000,25.5765
Chr26,21525000,21550000,25.2282
Chr26,21550000,21575000,25.2153
Chr26,21575000,21600000,20.8531
Chr26,21600000,21625000,21.2756
Chr26,21625000,21650000,21.395
Chr26,21650000,21675000,24.9944
Chr26,21675000,21700000,24.1171
Chr26,21700000,21725000,24.3042
Chr26,21725000,21750000,23.2189
Chr26,21750000,21775000,23.4237
Chr26,21775000,21800000,24.7622
Chr26,21800000,21825000,22.9173
Chr26,21825000,21850000,25.9684
Chr26,21850000,21875000,24.1671
Chr26,21875000,21900000,22.5174
Chr26,21900000,21925000,25.6152
Chr26,21925000,21950000,26.3248
Chr26,21950000,21975000,25.7007
Chr26,21975000,22000000,25.0476
Chr26,22000000,22025000,25.2427
Chr26,22025000,22050000,24.5332
Chr26,22050000,22075000,24.5993
Chr26,22075000,22100000,25.0041
Chr26,22100000,22125000,23.6333
Chr26,22125000,22150000,26.578
Chr26,22150000,22175000,26.9941
Chr26,22175000,22200000,26.6425
Chr26,22200000,22225000,26.9441
Chr26,22225000,22250000,24.5912
Chr26,22250000,22275000,25.5088
Chr26,22275000,22300000,23.4672
Chr26,22300000,22325000,22.8109
Chr26,22325000,22350000,24.6122
Chr26,22350000,22375000,22.3174
Chr26,22375000,22400000,24.4993
Chr26,22400000,22425000,23.4495
Chr26,22425000,22450000,26.3893
Chr26,22450000,22475000,26.3683
Chr26,22475000,22500000,24.9508
Chr26,22500000,22525000,26.8296
Chr26,22525000,22550000,27.2859
Chr26,22550000,22575000,25.4346
Chr26,22575000,22600000,26.3038
Chr26,22600000,22625000,23.801
Chr26,22625000,22650000,27.5601
Chr26,22650000,22675000,27.7778
Chr26,22675000,22700000,28.8744
Chr26,22700000,22725000,29.9742
Chr26,22725000,22750000,27.6875
Chr26,22750000,22775000,26.9279
Chr26,22775000,22800000,27.0408
Chr26,22800000,22825000,26.7054
Chr26,22825000,22850000,24.8847
Chr26,22850000,22875000,24.8267
Chr26,22875000,22900000,23.8188
Chr26,22900000,22925000,22.5512
Chr26,22925000,22950000,23.6091
Chr26,22950000,22975000,22.698
Chr26,22975000,23000000,28.36
Chr26,23000000,23025000,21.2434
Chr26,23025000,23050000,21.9287
Chr26,23050000,23075000,19.9629
Chr26,23075000,23100000,24.5186
Chr26,23100000,23125000,22.8786
Chr26,23125000,23150000,23.2479
Chr26,23150000,23175000,24.3074
Chr26,23175000,23200000,23.2559
Chr26,23200000,23225000,22.0884
Chr26,23225000,23250000,26.9828
Chr26,23250000,23275000,25.0637
Chr26,23275000,23300000,24.5251
Chr26,23300000,23325000,23.9752
Chr26,23325000,23350000,24.7299
Chr26,23350000,23375000,24.7218
Chr26,23375000,23400000,24.3832
Chr26,23400000,23425000,26.7489
Chr26,23425000,23450000,26.0168
Chr26,23450000,23475000,24.1316
Chr26,23475000,23500000,23.6785
Chr26,23500000,23525000,25.9168
Chr26,23525000,23550000,22.7028
Chr26,23550000,23575000,23.9784
Chr26,23575000,23600000,23.7091
Chr26,23600000,23625000,23.7317
Chr26,23625000,23650000,24.9089
Chr26,23650000,23675000,24.1574
Chr26,23675000,23700000,26.0458
Chr26,23700000,23725000,23.6446
Chr26,23725000,23750000,24.8525
Chr26,23750000,23775000,24.8041
Chr26,23775000,23800000,24.7057
Chr26,23800000,23825000,24.4235
Chr26,23825000,23850000,25.5185
Chr26,23850000,23875000,26.1619
Chr26,23875000,23900000,23.2769
Chr26,23900000,23925000,22.9254
Chr26,23925000,23950000,24.3735
Chr26,23950000,23975000,22.9366
Chr26,23975000,24000000,27.0263
Chr26,24000000,24025000,23.4478
Chr26,24025000,24050000,22.5254
Chr26,24050000,24075000,23.4478
Chr26,24075000,24100000,24.1671
Chr26,24100000,24125000,24.5509
Chr26,24125000,24150000,23.9236
Chr26,24150000,24175000,27.881
Chr26,24175000,24200000,25.2863
Chr26,24200000,24225000,26.4216
Chr26,24225000,24250000,32.3029
Chr26,24250000,24275000,26.2861
Chr26,24275000,24300000,31.9175
Chr26,24300000,24325000,24.8783
Chr26,24325000,24350000,24.0461
Chr26,24350000,24375000,23.4882
Chr26,24375000,24400000,24.4041
Chr26,24400000,24425000,23.8929
Chr26,24425000,24450000,23.6123
Chr26,24450000,24475000,24.051
Chr26,24475000,24500000,23.0995
Chr26,24500000,24525000,25.104
Chr26,24525000,24550000,25.1331
Chr26,24550000,24575000,22.8447
Chr26,24575000,24600000,24.1171
Chr26,24600000,24625000,22.1077
Chr26,24625000,24650000,24.5606
Chr26,24650000,24675000,25.8329
Chr26,24675000,24700000,25.3459
Chr26,24700000,24725000,26.4667
Chr26,24725000,24750000,24.7638
Chr26,24750000,24775000,24.1816
Chr26,24775000,24800000,29.8984
Chr26,24800000,24825000,26.1506
Chr26,24825000,24850000,26.6296
Chr26,24850000,24875000,23.3221
Chr26,24875000,24900000,20.8821
Chr26,24900000,24925000,23.1382
Chr26,24925000,24950000,22.9963
Chr26,24950000,24975000,21.6739
Chr26,24975000,25000000,24.4396
Chr26,25000000,25025000,23.2705
Chr26,25025000,25050000,21.7255
Chr26,25050000,25075000,21.8562
Chr26,25075000,25100000,20.0952
Chr26,25100000,25125000,22.8608
Chr26,25125000,25150000,21.5078
Chr26,25150000,25175000,22.1174
Chr26,25175000,25200000,24.0365
Chr26,25200000,25225000,29.8597
Chr26,25225000,25250000,24.4961
Chr26,25250000,25275000,27.4746
Chr26,25275000,25300000,23.2447
Chr26,25300000,25325000,22.34
Chr26,25325000,25350000,23.0415
Chr26,25350000,25375000,27.7778
Chr26,25375000,25400000,32.8738
Chr26,25400000,25425000,33.5591
Chr26,25425000,25450000,124.266
Chr26,25450000,25461494,106.594
Chr27,0,25000,468.973
Chr27,25000,50000,88.4761
Chr27,50000,75000,73.8527
Chr27,75000,100000,70.5387
Chr27,100000,125000,76.7183
Chr27,125000,150000,83.5318
Chr27,150000,175000,80.0533
Chr27,175000,200000,70.3435
Chr27,200000,225000,136.02
Chr27,225000,250000,92.4255
Chr27,250000,275000,20.9531
Chr27,275000,300000,22.4448
Chr27,300000,325000,20.6435
Chr27,325000,350000,69.8662
Chr27,350000,375000,62.7044
Chr27,375000,400000,18.1535
Chr27,400000,425000,18.0342
Chr27,425000,450000,55.1428
Chr27,450000,475000,68.023
Chr27,475000,500000,58.4358
Chr27,500000,525000,24.825
Chr27,525000,550000,24.867
Chr27,550000,575000,25.5943
Chr27,575000,600000,25.5104
Chr27,600000,625000,24.2961
Chr27,625000,650000,24.1993
Chr27,650000,675000,24.3542
Chr27,675000,700000,24.4558
Chr27,700000,725000,23.5075
Chr27,725000,750000,25.4008
Chr27,750000,775000,27.8568
Chr27,775000,800000,26.6441
Chr27,800000,825000,29.3824
Chr27,825000,850000,27.8633
Chr27,850000,875000,26.7022
Chr27,875000,900000,24.051
Chr27,900000,925000,27.9504
Chr27,925000,950000,27.2166
Chr27,950000,975000,26.4232
Chr27,975000,1000000,28.3874
Chr27,1000000,1025000,26.4038
Chr27,1025000,1050000,27.3908
Chr27,1050000,1075000,25.1669
Chr27,1075000,1100000,28.9389
Chr27,1100000,1125000,25.4153
Chr27,1125000,1150000,26.3425
Chr27,1150000,1175000,26.7715
Chr27,1175000,1200000,27.5182
Chr27,1200000,1225000,28.0229
Chr27,1225000,1250000,28.0181
Chr27,1250000,1275000,27.0892
Chr27,1275000,1300000,26.578
Chr27,1300000,1325000,26.8167
Chr27,1325000,1350000,28.2035
Chr27,1350000,1375000,26.6989
Chr27,1375000,1400000,28.2729
Chr27,1400000,1425000,24.9541
Chr27,1425000,1450000,28.1277
Chr27,1450000,1475000,24.667
Chr27,1475000,1500000,27.2956
Chr27,1500000,1525000,26.5538
Chr27,1525000,1550000,25.1218
Chr27,1550000,1575000,25.1782
Chr27,1575000,1600000,26.2555
Chr27,1600000,1625000,25.1621
Chr27,1625000,1650000,26.7264
Chr27,1650000,1675000,27.9181
Chr27,1675000,1700000,24.9186
Chr27,1700000,1725000,27.7875
Chr27,1725000,1750000,27.4408
Chr27,1750000,1775000,24.6331
Chr27,1775000,1800000,26.3522
Chr27,1800000,1825000,26.7602
Chr27,1825000,1850000,26.399
Chr27,1850000,1875000,27.0279
Chr27,1875000,1900000,27.4666
Chr27,1900000,1925000,25.2605
Chr27,1925000,1950000,26.4667
Chr27,1950000,1975000,26.2458
Chr27,1975000,2000000,26.3425
Chr27,2000000,2025000,27.7746
Chr27,2025000,2050000,24.846
Chr27,2050000,2075000,25.9442
Chr27,2075000,2100000,26.4183
Chr27,2100000,2125000,25.9281
Chr27,2125000,2150000,27.2069
Chr27,2150000,2175000,27.136
Chr27,2175000,2200000,26.2151
Chr27,2200000,2225000,23.9558
Chr27,2225000,2250000,25.7217
Chr27,2250000,2275000,27.6681
Chr27,2275000,2300000,27.0005
Chr27,2300000,2325000,25.5282
Chr27,2325000,2350000,26.2168
Chr27,2350000,2375000,26.8086
Chr27,2375000,2400000,26.4861
Chr27,2400000,2425000,25.3685
Chr27,2425000,2450000,25.5862
Chr27,2450000,2475000,25.5523
Chr27,2475000,2500000,28.1697
Chr27,2500000,2525000,27.6004
Chr27,2525000,2550000,26.6102
Chr27,2550000,2575000,26.1571
Chr27,2575000,2600000,27.4795
Chr27,2600000,2625000,25.3846
Chr27,2625000,2650000,26.4038
Chr27,2650000,2675000,27.5617
Chr27,2675000,2700000,26.6296
Chr27,2700000,2725000,25.1105
Chr27,2725000,2750000,23.0769
Chr27,2750000,2775000,23.4527
Chr27,2775000,2800000,26.5312
Chr27,2800000,2825000,23.9978
Chr27,2825000,2850000,25.2443
Chr27,2850000,2875000,25.3346
Chr27,2875000,2900000,27.2263
Chr27,2900000,2925000,25.6749
Chr27,2925000,2950000,27.7665
Chr27,2950000,2975000,27.3392
Chr27,2975000,3000000,27.5617
Chr27,3000000,3025000,27.6649
Chr27,3025000,3050000,27.7423
Chr27,3050000,3075000,27.044
Chr27,3075000,3100000,26.7135
Chr27,3100000,3125000,26.6506
Chr27,3125000,3150000,28.8905
Chr27,3150000,3175000,28.36
Chr27,3175000,3200000,27.6036
Chr27,3200000,3225000,26.2442
Chr27,3225000,3250000,26.0652
Chr27,3250000,3275000,24.7235
Chr27,3275000,3300000,24.7557
Chr27,3300000,3325000,24.2864
Chr27,3325000,3350000,25.4604
Chr27,3350000,3375000,24.2332
Chr27,3375000,3400000,27.2537
Chr27,3400000,3425000,29.5904
Chr27,3425000,3450000,28.818
Chr27,3450000,3475000,29.5791
Chr27,3475000,3500000,27.0166
Chr27,3500000,3525000,25.9862
Chr27,3525000,3550000,25.6685
Chr27,3550000,3575000,26.6344
Chr27,3575000,3600000,27.9939
Chr27,3600000,3625000,27.0924
Chr27,3625000,3650000,26.4038
Chr27,3650000,3675000,28.2713
Chr27,3675000,3700000,30.537
Chr27,3700000,3725000,30.7967
Chr27,3725000,3750000,24.559
Chr27,3750000,3775000,25.8362
Chr27,3775000,3800000,25.9233
Chr27,3800000,3825000,31.0402
Chr27,3825000,3850000,25.9039
Chr27,3850000,3875000,27.7085
Chr27,3875000,3900000,28.6002
Chr27,3900000,3925000,28.4857
Chr27,3925000,3950000,27.036
Chr27,3950000,3975000,28.3777
Chr27,3975000,4000000,27.5665
Chr27,4000000,4025000,26.012
Chr27,4025000,4050000,26.3522
Chr27,4050000,4075000,27.8778
Chr27,4075000,4100000,29.1824
Chr27,4100000,4125000,29.1437
Chr27,4125000,4150000,29.4324
Chr27,4150000,4175000,27.7681
Chr27,4175000,4200000,30.3613
Chr27,4200000,4225000,26.8183
Chr27,4225000,4250000,25.9474
Chr27,4250000,4275000,27.9407
Chr27,4275000,4300000,27.9423
Chr27,4300000,4325000,24.8541
Chr27,4325000,4350000,26.3635
Chr27,4350000,4375000,25.1508
Chr27,4375000,4400000,22.3432
Chr27,4400000,4425000,25.2282
Chr27,4425000,4450000,24.5702
Chr27,4450000,4475000,26.1474
Chr27,4475000,4500000,25.7201
Chr27,4500000,4525000,25.7846
Chr27,4525000,4550000,27.544
Chr27,4550000,4575000,27.4617
Chr27,4575000,4600000,26.9247
Chr27,4600000,4625000,28.5357
Chr27,4625000,4650000,26.4957
Chr27,4650000,4675000,26.6441
Chr27,4675000,4700000,27.9616
Chr27,4700000,4725000,26.299
Chr27,4725000,4750000,27.2585
Chr27,4750000,4775000,28.6793
Chr27,4775000,4800000,27.9133
Chr27,4800000,4825000,27.2505
Chr27,4825000,4850000,25.9587
Chr27,4850000,4875000,24.4961
Chr27,4875000,4900000,25.6862
Chr27,4900000,4925000,26.0603
Chr27,4925000,4950000,24.8396
Chr27,4950000,4975000,26.5361
Chr27,4975000,5000000,26.9037
Chr27,5000000,5025000,27.5956
Chr27,5025000,5050000,27.2021
Chr27,5050000,5075000,24.6864
Chr27,5075000,5100000,25.0153
Chr27,5100000,5125000,27.9439
Chr27,5125000,5150000,27.8262
Chr27,5150000,5175000,27.9891
Chr27,5175000,5200000,26.965
Chr27,5200000,5225000,27.1021
Chr27,5225000,5250000,27.702
Chr27,5250000,5275000,24.5622
Chr27,5275000,5300000,23.9558
Chr27,5300000,5325000,26.328
Chr27,5325000,5350000,25.2911
Chr27,5350000,5375000,27.0118
Chr27,5375000,5400000,26.1958
Chr27,5400000,5425000,27.5085
Chr27,5425000,5450000,27.4456
Chr27,5450000,5475000,26.2684
Chr27,5475000,5500000,26.7247
Chr27,5500000,5525000,26.249
Chr27,5525000,5550000,25.8749
Chr27,5550000,5575000,27.5133
Chr27,5575000,5600000,27.3633
Chr27,5600000,5625000,25.9942
Chr27,5625000,5650000,25.9507
Chr27,5650000,5675000,26.5651
Chr27,5675000,5700000,25.3975
Chr27,5700000,5725000,26.3683
Chr27,5725000,5750000,28.0761
Chr27,5750000,5775000,27.5488
Chr27,5775000,5800000,28.6341
Chr27,5800000,5825000,28.1245
Chr27,5825000,5850000,28.7002
Chr27,5850000,5875000,27.0682
Chr27,5875000,5900000,27.0795
Chr27,5900000,5925000,26.9263
Chr27,5925000,5950000,26.0813
Chr27,5950000,5975000,23.7139
Chr27,5975000,6000000,24.7605
Chr27,6000000,6025000,25.1395
Chr27,6025000,6050000,25.5943
Chr27,6050000,6075000,24.1703
Chr27,6075000,6100000,23.235
Chr27,6100000,6125000,24.0413
Chr27,6125000,6150000,24.5799
